Rk,Gcar,Gtm,Date,Tm,,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,Pos
132,1322,136,Sep 2,PIT,,CIN,W5-0,CG,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.274,.364,.475,.839,3,1.42,-0.181,.02,0.00%,-2.13,CF
133,1323,137,Sep 3,PIT,,CIN,W3-1,CG,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.272,.363,.472,.835,3,.59,-0.068,.02,0.00%,-0.66,CF
134,1324,138,Sep 4,PIT,,CHC,W12-0,CG,5,5,2,2,1,0,0,1,0,0,2,0,0,0,0,0,0,0,.274,.363,.473,.836,3,.41,-0.026,.02,0.00%,0.42,CF
135,1325,139,Sep 5,PIT,,CHC,W4-3,CG,4,4,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,.276,.364,.473,.838,3,1.30,0.028,.09,0.00%,0.30,CF
136,1326,140,Sep 6,PIT,,CHC,L0-1,CG,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.275,.363,.472,.835,3,1.29,-0.044,.12,0.00%,-0.25,CF
137,1327,141,Sep 7,PIT,,CHC,L2-8,CG,5,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.275,.364,.470,.834,3,.78,0.008,.03,0.00%,0.58,CF
138,1328,143 (1),Sep 9,PIT,@,STL,L3-4,CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.273,.363,.467,.830,3,1.09,-0.066,.01,0.00%,-0.70,CF
139,1329,144,Sep 10,PIT,@,STL,L0-7,CG,4,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.275,.364,.469,.833,3,.26,0.005,.00,0.00%,0.34,CF
140,1330,145,Sep 11,PIT,@,MIL,W7-0,CG,5,4,1,1,0,0,1,2,1,0,2,0,0,0,0,0,0,0,.275,.364,.473,.838,3,.50,0.129,.00,0.00%,1.21,CF
141,1331,146,Sep 12,PIT,@,MIL,L2-5,CG,4,4,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,.275,.363,.474,.837,3,1.06,-0.058,.00,0.00%,-0.56,CF
142,1332,147,Sep 13,PIT,@,MIL,L2-8,CG,5,5,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,.274,.362,.477,.839,3,.51,0.056,.00,0.00%,0.21,CF
143,1333,148,Sep 15,PIT,@,CIN,L2-4,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.274,.361,.475,.836,3,1.14,-0.114,.00,0.00%,-1.10,CF
144,1334,149,Sep 16,PIT,@,CIN,L1-2,CG,4,4,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0,1,.276,.362,.481,.843,3,1.06,0.024,.00,0.00%,0.74,CF
145,1335,150,Sep 17,PIT,@,CIN,L2-5,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.274,.360,.477,.837,3,1.07,-0.119,.00,0.00%,-1.14,CF
146,1336,151,Sep 18,PIT,,MIL,L0-3,CG,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.277,.362,.479,.842,3,.75,0.085,.00,0.00%,0.61,CF
147,1337,152,Sep 19,PIT,,MIL,L0-1,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.275,.360,.476,.836,3,1.87,-0.234,.00,0.00%,-1.49,CF
148,1338,153,Sep 20,PIT,,MIL,W6-4,CG,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.275,.359,.476,.835,3,1.53,0.009,.00,0.00%,-0.82,CF
149,1339,154,Sep 22,PIT,,STL,L3-4,CG,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.273,.359,.473,.832,3,1.18,-0.053,.00,0.00%,-0.66,CF
150,1340,155,Sep 23,PIT,,STL,W11-6,CG,5,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.273,.359,.472,.831,3,.54,0.075,.00,0.00%,0.48,CF
151,1341,156,Sep 24,PIT,,STL,W4-1,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,.273,.358,.470,.828,3,1.28,-0.047,.00,0.00%,-0.81,CF
152,1342,157,Sep 26,PIT,,BAL,W10-1,GS-7,4,4,4,4,1,0,2,8,0,0,0,0,0,0,0,0,0,0,.278,.362,.487,.849,3,.87,0.263,.00,0.00%,7.12,CF
153,1343,158,Sep 27,PIT,,BAL,W5-3,CG,4,2,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,.279,.365,.487,.851,3,.81,0.074,.00,0.00%,0.67,CF
154,1344,159,Sep 28,PIT,@,WSN,L4-5,CG,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.279,.364,.485,.849,3,1.35,-0.046,.00,0.00%,-0.80,CF
155,1345,160,Sep 29,PIT,@,WSN,L1-6,CG,4,4,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,.279,.363,.485,.848,3,.56,-0.041,.00,0.00%,0.40,CF
156,1346,162 (1),Oct 1,PIT,@,WSN,W11-8,GS-5,3,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.279,.363,.486,.849,3,1.07,-0.024,.00,0.00%,-0.48,CF
,,,,,,,73-83,,650,570,94,159,30,2,28,88,73,5,116,4,0,3,3,10,11,5,.279,.363,.486,.849,,.97,1.651,.63,0.91%,22.02,
