Rk,Gcar,Gtm,Date,Tm,,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos
11,200,11,Apr 13,PIT,,SDP,W8-4,CG,5,5,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.310,.370,.429,.798,3,.77,0.109,.59,0.05%,0.66,12.00,15.90,LF
12,201,12,Apr 14,PIT,,SDP,W5-1,CG,5,5,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,.298,.353,.404,.757,3,.81,-0.106,.65,-0.05%,-1.55,3.00,3.00,LF
13,202,13,Apr 15,PIT,,SDP,L3-8,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.275,.327,.373,.700,3,.41,0.025,.37,0.01%,1.13,0.00,0.00,LF
14,203,14,Apr 16,PIT,@,MIL,W6-1,CG,4,2,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,.283,.356,.396,.752,3,.73,0.113,.69,0.06%,1.85,13.00,18.70,LF
15,204,15,Apr 17,PIT,@,MIL,L1-7,CG,4,4,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.298,.365,.404,.769,3,.31,0.028,.31,0.02%,0.81,8.00,9.20,LF
16,205,16,Apr 18,PIT,@,MIL,W6-5,CG(10),5,3,3,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,.317,.397,.483,.880,3,1.04,0.331,.99,0.19%,2.26,29.00,40.60,LF CF
17,206,17,Apr 21 (1),PIT,@,DET,W3-2,CG(7),4,3,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,.317,.403,.476,.879,3,1.48,0.171,1.24,0.09%,1.18,9.00,12.70,LF
18,207,18,Apr 21 (2),PIT,@,DET,L2-5,CG(7),3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.308,.400,.462,.862,3,1.05,-0.053,.92,-0.03%,-0.40,4.00,6.20,LF
19,208,19,Apr 22,PIT,@,DET,W4-2,CG,4,2,2,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,.313,.418,.463,.880,3,1.43,0.073,1.29,0.04%,0.85,13.00,18.90,CF
20,209,20,Apr 23,PIT,@,MIN,L0-2,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.296,.398,.437,.834,3,.97,-0.098,.91,-0.06%,-0.75,0.00,0.00,CF
21,210,21,Apr 24,PIT,@,MIN,W6-2,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,.293,.391,.427,.817,3,.43,-0.020,.39,-0.01%,-0.67,3.00,3.00,CF
22,211,22,Apr 25,PIT,@,MIN,W6-2,CG,5,4,0,2,2,0,0,2,1,0,1,0,0,0,0,0,0,0,.304,.402,.456,.858,3,.81,0.154,.77,0.09%,2.49,16.00,22.00,CF
23,212,23,Apr 27,PIT,,KCR,W2-1,CG,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.293,.396,.439,.835,3,.66,-0.030,.65,-0.02%,-0.26,4.00,6.20,CF
24,213,24,Apr 28,PIT,,KCR,L6-9,CG,5,5,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.287,.386,.425,.811,3,1.37,-0.081,1.41,-0.05%,-1.08,5.00,6.20,CF
25,214,25,Apr 30,PIT,,STL,L3-7,CG,4,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.278,.381,.411,.792,3,.90,-0.029,1.05,-0.02%,-0.20,4.00,6.20,CF
26,215,26,May 1,PIT,,STL,L5-12,CG,4,4,2,2,1,0,0,1,0,0,2,0,0,0,0,0,0,0,.287,.385,.426,.811,3,.71,0.069,.76,0.05%,1.36,14.00,18.90,CF
27,216,27,May 2,PIT,,STL,L0-3,CG,4,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.286,.381,.429,.809,2,.98,-0.069,.95,-0.04%,-0.69,5.00,6.00,CF
28,217,28,May 3,PIT,@,SDP,L0-2,CG,4,4,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,.284,.376,.431,.807,2,1.07,-0.070,.92,-0.04%,-0.51,5.00,6.00,CF
29,218,29,May 4,PIT,@,SDP,W2-1,CG,4,4,0,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,.292,.380,.453,.833,2,.81,0.086,.67,0.04%,0.57,12.00,15.50,CF
30,219,30,May 5,PIT,@,SDP,L2-4,CG,4,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,.291,.376,.473,.849,2,.81,0.069,.71,0.04%,0.54,14.00,18.70,CF
31,220,31,May 7,PIT,@,CHC,L2-3,CG,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.278,.362,.452,.814,2,2.80,-0.354,2.57,-0.20%,-1.99,0.00,0.00,CF
32,221,34 (2),May 10,PIT,,CIN,L1-14,CG,4,2,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,.291,.381,.470,.851,2,.60,0.077,.47,0.04%,1.50,12.00,15.00,CF
33,222,35,May 11,PIT,,CIN,W7-2,CG,5,3,1,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,.292,.388,.475,.863,2,.70,0.156,.51,0.07%,1.54,11.00,15.20,CF
34,223,36,May 12,PIT,,CIN,L1-5,7-GF(10),2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.287,.383,.467,.850,1,1.22,-0.061,.93,-0.03%,-0.68,0.00,0.00,PH CF
35,224,37,May 13,PIT,,SFG,L1-3,CG,4,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,.288,.386,.472,.858,3,1.09,0.006,.75,0.00%,0.28,7.00,9.00,CF
36,225,38,May 14,PIT,,SFG,W3-2,CG(11),5,4,0,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,.287,.387,.465,.852,3,2.58,0.053,1.49,0.02%,0.17,7.00,9.50,CF
37,226,39,May 15,PIT,,SFG,W8-6,CG,5,4,2,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,.301,.400,.481,.881,3,1.50,0.023,1.06,0.01%,-0.04,17.00,21.40,CF
38,227,40,May 16,PIT,,SFG,L1-4,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.299,.396,.474,.871,3,1.34,-0.007,.98,0.00%,0.00,3.00,3.00,CF
39,228,41,May 18,PIT,@,STL,L2-5,CG,4,3,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,.293,.393,.464,.857,3,.75,-0.007,.59,0.00%,0.19,4.00,6.20,CF
40,229,42,May 19,PIT,@,STL,L5-8,CG,5,5,1,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,.290,.387,.455,.842,3,.79,-0.057,.58,-0.03%,-0.49,7.00,9.70,CF
41,230,43,May 20,PIT,@,ATL,W6-4,CG(10),5,5,1,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,.293,.387,.473,.861,3,1.67,0.110,.92,0.04%,0.73,17.00,21.70,CF
42,231,44,May 21,PIT,@,ATL,L1-20,GS-8,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.292,.384,.468,.852,3,.51,-0.058,.29,-0.02%,-0.23,3.00,3.00,CF
43,232,45,May 22,PIT,@,ATL,L1-6,CG,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.297,.387,.468,.855,3,.41,-0.013,.23,0.00%,-0.02,6.00,6.00,CF
44,233,46,May 23,PIT,@,ATL,L1-7,CG,4,3,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,.298,.389,.472,.861,3,.51,0.108,.25,0.03%,1.00,9.00,12.50,CF
45,234,47,May 25,PIT,,CHC,L3-4,CG,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,.291,.381,.461,.842,3,1.86,-0.220,.96,-0.07%,-1.72,0.00,0.00,CF
46,235,48,May 26,PIT,,CHC,L1-4,CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.286,.378,.452,.831,3,1.22,-0.069,.53,-0.02%,-0.80,2.00,3.00,CF
47,236,49,May 27,PIT,,CHC,L3-5,CG,4,3,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,.292,.386,.474,.859,3,1.40,0.105,.53,0.02%,1.16,19.00,24.70,CF
48,237,50,May 29 (1),PIT,,COL,W7-0,CG(7),4,3,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,.293,.388,.489,.877,3,.51,-0.007,.11,0.00%,1.34,18.00,25.20,CF
49,238,51,May 29 (2),PIT,,COL,W4-0,CG(7),3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.290,.387,.483,.870,3,.83,0.035,.21,0.01%,0.40,2.00,3.00,CF
50,239,52,May 30,PIT,,COL,L3-4,CG,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,.287,.389,.478,.867,3,.89,-0.012,.24,0.00%,-0.01,4.00,6.00,CF
51,240,53,May 31,PIT,@,KCR,L3-7,CG,4,4,1,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,.286,.387,.489,.876,3,1.03,0.006,.24,0.00%,0.51,16.00,22.20,CF
52,241,54,Jun 1,PIT,@,KCR,L5-10,CG,5,5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.283,.382,.481,.864,3,1.60,-0.054,.35,-0.01%,-0.69,5.00,6.50,DH
53,242,55,Jun 3,PIT,,MIA,W5-3,CG,4,3,2,2,0,0,1,2,1,0,0,0,0,0,1,0,0,0,.289,.389,.500,.889,3,1.95,0.304,.33,0.03%,2.36,23.00,31.40,CF
54,243,56,Jun 4,PIT,,MIA,W9-2,CG,5,5,1,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,.292,.389,.503,.892,3,.71,-0.081,.14,-0.01%,0.40,12.00,15.70,CF
55,244,57,Jun 5,PIT,,MIA,W8-7,CG(12),6,4,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,.291,.392,.497,.890,3,1.73,-0.005,.40,0.00%,0.11,9.00,12.20,CF
56,245,58,Jun 6,PIT,,MIA,L1-3,CG,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,.287,.390,.490,.880,3,1.52,-0.148,.41,-0.02%,-1.42,2.00,3.00,CF
57,246,59,Jun 8,PIT,,LAD,L3-5,CG,4,4,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,.286,.388,.500,.888,3,.58,-0.049,.13,-0.01%,0.27,14.00,18.70,CF
58,247,60,Jun 9,PIT,,LAD,L1-2,CG,4,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,.284,.389,.495,.885,3,1.65,0.004,.34,0.00%,-0.06,6.00,9.20,CF
59,248,61,Jun 10,PIT,,LAD,L3-6,CG(8),3,3,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,.284,.389,.507,.896,3,1.21,0.111,.18,0.01%,1.32,16.00,22.20,CF
60,249,62,Jun 11,PIT,@,MIL,L4-7,9-GF,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.288,.391,.509,.901,5,.42,0.022,.06,0.00%,0.27,3.00,3.00,PH
61,250,63,Jun 12,PIT,@,MIL,L4-7,CG,5,3,1,2,0,0,0,1,2,0,0,0,0,0,0,0,1,0,.293,.399,.512,.911,3,.94,0.200,.10,0.01%,2.38,19.00,24.70,CF
62,251,64,Jun 13,PIT,@,MIL,L2-5,CG,5,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,.286,.391,.500,.891,3,1.06,-0.048,.09,0.00%,-0.65,0.00,0.00,CF
63,252,65,Jun 14,PIT,@,WSN,L2-3,CG,4,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.286,.389,.500,.889,3,.95,-0.033,.05,0.00%,-0.11,5.00,6.00,CF
64,253,66,Jun 15,PIT,@,WSN,L1-8,CG,4,4,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,.289,.391,.500,.891,3,.50,-0.034,.02,0.00%,-0.30,6.00,6.00,CF
65,254,67,Jun 16,PIT,@,WSN,L1-3,CG,4,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,.293,.393,.504,.897,3,1.08,0.056,.03,0.00%,0.87,10.00,12.50,CF
66,255,68,Jun 18,PIT,,CLE,W11-10,CG,4,4,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,.297,.394,.517,.911,3,.51,0.094,.01,0.00%,1.42,19.00,24.90,CF
67,256,69,Jun 19,PIT,,CLE,W6-3,CG,4,4,1,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,.300,.396,.529,.925,3,1.35,0.070,.05,0.00%,1.74,21.00,28.70,CF
68,257,70,Jun 20,PIT,,CLE,L1-2,CG,4,4,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,.299,.394,.529,.922,3,1.62,-0.122,.09,0.00%,-0.58,5.00,6.00,CF
69,258,71,Jun 22,PIT,,CHW,W6-3,CG,4,4,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,.302,.395,.528,.923,3,1.01,0.080,.04,0.00%,1.20,10.00,13.00,CF
70,259,72,Jun 23,PIT,,CHW,L3-4,CG,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.306,.397,.528,.924,3,1.81,-0.037,.07,0.00%,-0.34,6.00,6.00,CF
71,260,73,Jun 24,PIT,@,STL,W8-2,CG,5,4,1,3,0,0,1,4,1,0,0,0,0,0,0,1,0,0,.313,.403,.543,.946,3,1.09,0.411,.03,0.01%,4.29,28.00,38.20,CF
72,261,74,Jun 25,PIT,@,STL,W5-4,CG,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.312,.401,.538,.940,3,1.49,0.065,.06,0.00%,0.54,5.00,6.20,CF
73,262,75,Jun 26,PIT,@,STL,L1-3,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.311,.399,.534,.933,3,1.43,0.004,.06,0.00%,-0.03,3.00,3.00,CF
74,263,76,Jun 27,PIT,@,STL,W7-2,CG,5,5,1,2,0,0,0,2,0,0,1,0,0,0,0,0,1,0,.312,.399,.532,.931,3,.52,0.123,.02,0.00%,1.59,17.00,22.20,CF
75,264,77,Jun 28,PIT,@,COL,L0-2,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,.311,.397,.527,.925,3,.96,-0.072,.04,0.00%,-0.55,8.00,9.00,CF
76,265,79 (1),Jun 30,PIT,@,COL,L2-6,CG,4,2,1,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,.316,.405,.542,.947,3,.74,0.142,.01,0.00%,1.90,21.00,27.70,CF
77,266,80,Jul 1,PIT,,MIL,L2-7,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.312,.400,.534,.934,3,.80,-0.079,.01,0.00%,-1.08,0.00,0.00,CF
78,267,81,Jul 2,PIT,,MIL,L2-7,CG,4,4,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,.314,.401,.548,.949,3,.70,-0.002,.01,0.00%,0.66,19.00,24.70,CF
79,268,82,Jul 3,PIT,,MIL,L2-11,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.310,.396,.540,.936,3,.32,-0.035,.00,0.00%,-0.68,0.00,0.00,CF
80,269,83,Jul 4,PIT,,MIL,W2-0,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.306,.392,.533,.924,3,.59,-0.062,.00,0.00%,-0.73,0.00,0.00,CF
81,270,84,Jul 5,PIT,,ATL,W11-1,CG,5,5,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,.307,.392,.530,.922,3,.96,-0.077,.00,0.00%,-0.90,8.00,9.20,CF
82,271,85,Jul 6,PIT,,ATL,W2-1,CG,5,2,0,0,0,0,0,2,2,0,1,0,0,1,0,0,0,0,.305,.392,.527,.919,3,1.58,-0.037,.01,0.00%,0.22,8.00,13.00,CF
83,272,86,Jul 7,PIT,,ATL,L3-14,CG,5,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.305,.392,.523,.915,3,.80,-0.131,.01,0.00%,-1.50,7.00,9.20,CF
84,273,87,Jul 9,PIT,@,NYM,L4-13,GS-7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.301,.387,.516,.904,3,.78,-0.079,.00,0.00%,-1.10,0.00,0.00,CF
85,274,88,Jul 10 (1),PIT,@,NYM,W6-2,CG(7),4,3,2,2,0,0,1,2,1,1,0,0,0,0,0,0,0,0,.304,.392,.528,.919,3,.98,0.243,.01,0.00%,2.41,23.00,31.40,CF
86,275,89,Jul 10 (2),PIT,@,NYM,L2-4,CG(7),4,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.304,.390,.524,.914,3,1.05,0.043,.00,0.00%,0.37,5.00,6.50,CF
87,276,90,Jul 11,PIT,@,NYM,W6-5,CG,5,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.302,.387,.519,.906,3,1.70,-0.191,.00,0.00%,-0.85,3.00,3.00,CF
88,277,91,Jul 16,PIT,,NYM,W4-1,CG,4,3,1,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,.305,.391,.530,.921,3,.83,0.044,.00,0.00%,0.62,19.00,24.70,CF
89,278,92,Jul 17,PIT,,NYM,W9-7,CG,5,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,.302,.391,.525,.916,3,1.57,0.038,.00,0.00%,-0.03,8.00,12.40,CF
90,279,93,Jul 18,PIT,,NYM,L6-7,CG,5,5,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.301,.389,.520,.909,3,1.05,-0.019,.01,0.00%,-0.71,7.00,9.70,CF
91,280,94,Jul 19,PIT,@,ARI,L2-4,CG,5,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.302,.389,.518,.907,3,1.44,-0.036,.00,0.00%,0.32,8.00,9.50,CF
92,281,95,Jul 20,PIT,@,ARI,L6-11,CG,5,5,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.301,.387,.513,.900,3,1.07,-0.109,.00,0.00%,-1.01,3.00,3.00,CF
93,282,96,Jul 21,PIT,@,ARI,L4-6,CG,4,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,.306,.390,.519,.909,3,1.65,0.067,.00,0.00%,0.31,11.00,12.00,CF
94,283,97,Jul 23,PIT,@,SFG,W6-4,CG,5,5,1,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,.307,.390,.526,.916,3,.87,0.115,.00,0.00%,1.12,19.00,25.20,CF
95,284,98,Jul 24,PIT,@,SFG,W10-2,GS-9,5,4,1,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,.310,.393,.528,.921,3,.69,0.103,.00,0.00%,1.83,14.00,18.70,CF
96,285,99,Jul 25,PIT,@,SFG,L1-6,CG,4,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.312,.394,.528,.922,3,1.18,0.065,.00,0.00%,0.23,8.00,9.20,CF
97,286,100,Jul 27,PIT,,MIL,L0-9,GS-9,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.309,.391,.524,.915,3,.16,-0.012,.00,0.00%,-0.37,0.00,0.00,CF
98,287,101,Jul 28,PIT,,MIL,L3-7,CG,4,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.309,.390,.523,.913,3,.87,-0.058,.00,0.00%,-0.09,5.00,6.00,CF
99,288,102,Jul 29,PIT,,MIL,L0-12,CG,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.309,.389,.522,.911,3,.47,-0.026,.00,0.00%,0.12,3.00,3.00,CF
100,289,103,Jul 30,PIT,,PHI,W7-0,CG,5,5,1,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,.310,.390,.526,.915,3,.38,0.102,.00,0.00%,0.55,15.00,18.70,CF
101,290,104,Jul 31,PIT,,PHI,W3-2,CG,4,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.309,.388,.525,.914,3,1.03,0.123,.00,0.00%,0.04,7.00,9.20,CF
102,291,105,Aug 1,PIT,,PHI,L4-15,CG,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.307,.387,.521,.908,3,.82,0.007,.00,0.00%,-0.29,2.00,3.00,CF
103,292,106,Aug 2,PIT,@,MIL,L2-6,CG,4,3,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,.304,.386,.517,.903,3,.67,-0.063,.00,0.00%,-0.13,4.00,6.20,CF
104,293,107,Aug 3,PIT,@,MIL,W8-5,7-GF(10),3,3,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,.305,.385,.516,.901,9,3.29,0.302,.00,0.00%,2.42,11.00,16.70,PH CF
105,294,108,Aug 4,PIT,@,MIL,L2-4,CG,4,2,2,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,.308,.391,.523,.914,3,1.07,0.209,.00,0.00%,1.56,19.00,24.40,CF
106,295,109,Aug 5,PIT,@,CIN,L4-7,CG,4,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,.306,.390,.519,.909,3,1.16,-0.021,.00,0.00%,-0.37,4.00,6.50,CF
107,296,110,Aug 6,PIT,@,CIN,L0-10,GS-7,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.304,.387,.515,.902,3,.43,-0.033,.00,0.00%,-0.78,0.00,0.00,CF
108,297,111,Aug 7,PIT,@,CIN,L3-11,CG,4,4,1,3,0,1,1,3,0,0,0,0,0,0,0,0,0,0,.308,.390,.530,.921,3,.71,0.125,.00,0.00%,2.78,29.00,37.70,CF
109,298,112,Aug 8,PIT,@,CIN,L2-3,CG,4,3,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,.308,.391,.531,.923,3,1.11,0.013,.00,0.00%,-0.03,9.00,12.20,CF
110,299,113,Aug 10,PIT,,STL,L1-4,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,.305,.388,.526,.914,3,.91,-0.143,.00,0.00%,-1.23,0.00,0.00,CF
111,300,114,Aug 11,PIT,,STL,L0-4,CG,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.303,.385,.522,.907,3,.46,-0.035,.00,0.00%,-0.37,0.00,0.00,CF
112,301,115,Aug 12,PIT,,STL,L6-7,7-GF,2,2,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,.306,.388,.532,.920,9,1.49,0.095,.00,0.00%,1.76,19.00,25.20,PH CF
113,302,116,Aug 14 (1),PIT,,MIL,W14-4,CG(7),5,3,2,2,0,0,1,4,2,0,1,0,0,0,0,0,0,0,.309,.392,.540,.932,3,.89,0.112,.00,0.00%,4.76,29.00,41.40,CF
114,303,117,Aug 14 (2),PIT,,MIL,L0-6,CG(7),3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.309,.392,.539,.931,3,.70,-0.026,.00,0.00%,-0.05,3.00,3.00,CF
115,304,118,Aug 15,PIT,,MIL,L1-2,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.309,.391,.536,.927,3,1.20,-0.093,.00,0.00%,-0.45,3.00,3.00,CF
116,305,119,Aug 16,PIT,@,LAD,L1-2,CG,4,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.309,.392,.534,.926,3,1.73,-0.094,.00,0.00%,-0.78,5.00,6.00,CF
117,306,120,Aug 17,PIT,@,LAD,L3-4,CG,4,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,.308,.390,.534,.925,3,1.23,0.057,.00,0.00%,0.58,9.00,12.70,CF
118,307,121,Aug 18,PIT,@,LAD,L0-9,GS-8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.306,.388,.530,.918,3,.23,-0.018,.00,0.00%,-0.45,0.00,0.00,CF
119,308,122,Aug 20,PIT,@,STL,W4-0,CG,4,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,.306,.389,.531,.920,3,.60,0.066,.00,0.00%,0.75,9.00,12.20,CF
120,309,123,Aug 21,PIT,@,STL,W5-4,CG,4,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,.304,.388,.528,.916,3,1.08,-0.072,.00,0.00%,-0.68,2.00,3.00,CF
121,310,124,Aug 22,PIT,@,STL,L0-3,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.304,.387,.525,.912,3,.72,-0.042,.00,0.00%,-0.27,3.00,3.00,CF
122,311,125,Aug 23,PIT,,ARI,W6-5,CG,5,5,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,.302,.385,.526,.911,3,1.28,0.154,.00,0.00%,0.45,14.00,19.20,CF
123,312,126,Aug 24,PIT,,ARI,W4-2,CG,4,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,.303,.384,.525,.909,3,.38,-0.025,.00,0.00%,-0.90,5.00,6.50,CF
