Rk,Gcar,Gtm,Date,Tm,,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,Pos
26,1063,27,May 3,PIT,,CHC,L1-7,CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.221,.336,.442,.778,2,.55,0.034,.77,0.03%,0.09,CF
27,1064,28,May 4,PIT,,CHC,L2-6,CG,5,5,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.229,.339,.450,.788,2,.48,0.037,.64,0.03%,0.66,CF
28,1065,29,May 6,PIT,@,STL,W4-2,CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.230,.336,.442,.778,2,.46,-0.030,.49,-0.02%,-0.15,CF
29,1066,30,May 7,PIT,@,STL,L4-6,CG,5,4,1,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,.231,.338,.444,.783,2,2.04,-0.072,2.32,-0.05%,0.31,CF
30,1067,31,May 8,PIT,@,STL,W10-5,CG,5,5,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.238,.340,.443,.783,2,.78,0.080,.80,0.05%,0.99,CF
31,1068,32,May 9,PIT,@,CIN,L2-3,CG,4,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.248,.352,.448,.800,2,1.44,0.129,1.40,0.08%,0.67,CF
32,1069,33,May 11,PIT,@,CIN,W5-4,CG,5,4,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,.248,.353,.465,.818,2,1.15,0.048,1.11,0.03%,0.48,CF
33,1070,34,May 13,PIT,@,CHC,L4-9,CG,5,5,1,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,.261,.361,.500,.861,2,.39,0.025,.48,0.02%,1.80,CF
34,1071,35,May 14,PIT,@,CHC,L2-8,CG,4,4,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,.261,.358,.500,.858,2,.75,0.023,.87,0.02%,0.13,CF
35,1072,36,May 15,PIT,@,CHC,W2-1,CG,5,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.252,.348,.483,.830,2,.81,-0.080,.87,-0.05%,-1.34,CF
36,1073,37,May 16,PIT,,ATL,W8-5,CG,5,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.243,.337,.466,.803,2,.46,-0.056,.44,-0.03%,-1.61,CF
37,1074,38,May 17,PIT,,ATL,W12-9,CG,5,5,1,3,0,1,0,2,0,0,1,0,0,0,0,0,0,0,.255,.345,.484,.828,2,.59,0.059,.57,0.03%,1.69,CF
38,1075,39,May 18,PIT,,ATL,L1-3,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.248,.337,.471,.808,2,1.34,-0.142,1.39,-0.09%,-0.91,CF
39,1076,40,May 19,PIT,,ATL,W8-2,CG,5,4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,.248,.339,.466,.805,2,.55,0.038,.55,0.02%,0.49,CF
40,1077,41,May 20,PIT,,COL,W2-1,CG,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.248,.337,.467,.804,2,1.24,0.032,1.30,0.02%,0.21,CF
41,1078,43 (1),May 23,PIT,,COL,W6-3,CG,4,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.249,.335,.462,.797,2,.36,0.004,.38,0.00%,-0.24,CF
42,1079,44,May 24,PIT,,ARI,W12-1,GS-8,5,5,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.253,.337,.460,.797,2,.45,0.033,.51,0.02%,0.09,CF
43,1080,45,May 25,PIT,,ARI,W5-4,CG,4,4,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.258,.340,.461,.801,2,1.02,0.052,1.19,0.04%,0.41,CF
44,1081,46,May 26,PIT,,ARI,W8-3,CG,5,3,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,.254,.341,.453,.795,2,.46,-0.005,.53,0.00%,-0.14,CF
45,1082,47,May 27,PIT,@,TEX,W9-1,CG,5,5,2,2,0,0,1,2,0,0,3,0,0,0,0,0,0,0,.258,.343,.468,.811,2,.59,0.038,.69,0.03%,1.17,CF
46,1083,48,May 28,PIT,@,TEX,L2-5,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.258,.341,.463,.804,2,1.09,-0.039,1.26,-0.03%,-0.35,CF
47,1084,49,May 29,PIT,@,TEX,L2-6,CG,4,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,.258,.339,.464,.803,2,.90,0.026,.99,0.02%,0.40,CF
48,1085,50,May 30,PIT,@,MIA,W10-0,CG,5,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.256,.336,.457,.794,2,.47,-0.018,.54,-0.01%,-0.54,CF
49,1086,51,May 31,PIT,@,MIA,L1-3,CG,4,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.257,.339,.455,.795,2,1.52,0.137,1.80,0.10%,0.86,CF
50,1087,52,Jun 1,PIT,@,MIA,L2-3,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,.257,.338,.451,.789,2,1.22,-0.128,1.50,-0.09%,-1.06,CF
51,1088,53,Jun 2,PIT,@,MIA,L3-4,GS-6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.254,.333,.445,.778,2,.63,-0.047,.72,-0.03%,-0.44,CF
52,1089,54,Jun 3,PIT,,LAA,L2-9,CG,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.254,.332,.441,.773,2,.40,-0.006,.38,0.00%,-0.09,CF
53,1090,55,Jun 4,PIT,,LAA,W8-7,CG,5,3,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,1,.250,.333,.435,.769,2,1.28,0.033,1.22,0.02%,0.15,CF
54,1091,57 (1),Jun 7 (1),PIT,,NYM,W3-1,CG,4,4,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,.255,.336,.436,.772,2,.94,0.064,.93,0.04%,0.67,CF
55,1092,58,Jun 7 (2),PIT,,NYM,W3-1,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,.250,.331,.429,.759,2,.71,-0.114,.75,-0.07%,-2.02,CF
56,1093,59,Jun 8,PIT,,NYM,L5-6,CG(10),5,3,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,.251,.336,.427,.763,2,1.39,0.136,1.53,0.09%,0.79,CF
57,1094,60,Jun 9,PIT,@,COL,L5-11,GS-7,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.251,.335,.424,.759,2,.73,-0.034,.73,-0.02%,-0.36,CF
58,1095,61,Jun 10,PIT,,STL,L3-9,CG(12),6,6,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,.249,.331,.422,.753,2,1.84,-0.105,1.95,-0.07%,-1.51,CF
59,1096,62,Jun 11,PIT,,STL,L1-5,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.245,.326,.415,.741,2,.80,-0.077,.81,-0.05%,-0.92,CF
60,1097,63,Jun 12,PIT,,STL,L3-8,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.241,.321,.408,.729,2,.56,-0.053,.52,-0.03%,-0.77,CF
61,1098,64,Jun 14,PIT,@,NYM,W4-0,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.237,.317,.402,.718,2,.91,-0.092,.76,-0.05%,-0.88,CF
62,1099,65,Jun 15,PIT,@,NYM,L2-11,GS-6,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.234,.313,.397,.710,3,.59,-0.044,.53,-0.02%,-0.86,CF
63,1100,66,Jun 16,PIT,@,NYM,L4-6,CG,4,4,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,.242,.319,.418,.737,3,.51,0.012,.43,0.01%,1.44,CF
64,1101,67,Jun 17,PIT,@,CHC,L0-6,CG,4,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.243,.322,.417,.739,3,.66,-0.010,.55,0.00%,0.47,CF
65,1102,68,Jun 18,PIT,@,CHC,L3-4,CG,4,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,.244,.324,.416,.740,3,1.08,0.031,.83,0.02%,0.24,CF
66,1103,69,Jun 19,PIT,@,CHC,L5-10,CG,5,5,1,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,.243,.322,.412,.734,3,.71,-0.087,.46,-0.04%,-0.58,CF
67,1104,70,Jun 20,PIT,,SFG,W1-0,CG,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.241,.319,.407,.726,3,.95,-0.070,.52,-0.02%,-0.68,CF
68,1105,71,Jun 21,PIT,,SFG,L4-15,GS-7,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,.238,.316,.403,.719,3,.56,-0.066,.36,-0.03%,-1.10,CF
69,1106,72,Jun 22,PIT,,SFG,L6-7,CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.238,.315,.401,.716,3,.92,-0.021,.48,-0.01%,0.15,CF
70,1107,74 (1),Jun 24,PIT,,LAD,W8-6,CG,4,3,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,.239,.317,.400,.717,3,.89,-0.023,.42,-0.01%,-0.42,CF
71,1108,75,Jun 25,PIT,,LAD,W6-1,CG,4,4,2,2,0,0,2,4,0,0,1,0,0,0,0,0,0,0,.243,.320,.423,.742,3,1.16,0.293,.62,0.09%,2.20,CF
72,1109,76,Jun 26,PIT,,LAD,W4-3,GS-8,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.240,.316,.417,.732,3,.67,-0.072,.42,-0.03%,-0.93,CF
73,1110,77,Jun 27,PIT,,LAD,L4-5,CG,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,.243,.318,.421,.739,3,1.27,-0.015,.81,-0.01%,0.39,CF
74,1111,78,Jun 28,PIT,@,SEA,L2-5,CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.243,.317,.419,.736,3,1.10,-0.048,.59,-0.02%,-0.44,CF
75,1112,79,Jun 29,PIT,@,SEA,W8-1,CG,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.239,.312,.412,.724,3,.29,-0.035,.13,-0.01%,-1.00,CF
76,1113,80,Jul 1,PIT,@,OAK,W7-3,CG,4,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.239,.312,.413,.725,3,.68,0.092,.38,0.03%,0.67,CF
77,1114,81,Jul 2,PIT,@,OAK,W4-2,CG(10),5,4,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,.239,.313,.411,.724,3,.94,-0.021,.54,-0.01%,0.05,CF
78,1115,83 (1),Jul 4,PIT,@,STL,W4-2,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.236,.309,.406,.715,3,.60,-0.044,.50,-0.02%,-0.11,CF
79,1116,84,Jul 5,PIT,@,STL,W5-2,CG,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.240,.311,.407,.718,3,.93,0.062,.81,0.03%,0.26,CF
80,1117,85,Jul 6,PIT,@,STL,W7-5,CG,5,3,2,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,.241,.315,.406,.722,3,1.15,0.173,1.19,0.11%,0.84,CF
81,1118,86,Jul 7,PIT,@,STL,L1-5,CG,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,.238,.312,.401,.713,3,.92,-0.091,1.05,-0.06%,-0.96,CF
82,1119,87,Jul 8,PIT,,CHC,W8-4,CG,5,4,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,.244,.319,.409,.727,3,.46,0.050,.56,0.04%,1.30,CF
83,1120,88,Jul 9,PIT,,CHC,W12-6,CG,5,5,1,2,0,0,1,3,0,0,1,0,0,0,0,1,0,0,.246,.320,.417,.737,3,.95,0.280,1.32,0.24%,2.00,CF
84,1121,89,Jul 10,PIT,,CHC,L5-6,CG,4,3,1,1,0,0,1,2,0,0,2,0,0,1,0,0,0,0,.247,.319,.426,.745,3,2.10,0.060,3.09,0.05%,0.28,CF
85,1122,90,Jul 15,PIT,@,WSN,L1-5,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,.247,.318,.424,.742,3,1.27,0.027,1.30,0.02%,-0.38,CF
86,1123,91,Jul 16,PIT,@,WSN,L0-6,CG,4,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.250,.320,.424,.745,3,.51,0.049,.46,0.03%,0.88,CF
87,1124,92,Jul 17,PIT,@,WSN,W2-1,CG(18),8,8,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,.244,.314,.415,.728,3,2.02,-0.498,1.64,-0.24%,-2.65,CF
88,1125,93,Jul 19,PIT,,MIL,W3-2,CG,4,3,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,.245,.316,.414,.730,3,.69,0.028,.61,0.02%,0.45,CF
89,1126,94,Jul 20,PIT,,MIL,L5-9,CG,5,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.242,.312,.408,.720,3,1.11,-0.138,1.07,-0.08%,-1.28,CF
90,1127,95,Jul 21,PIT,,MIL,W5-3,CG,4,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.245,.316,.410,.726,3,.75,0.063,.66,0.03%,0.47,CF
91,1128,96,Jul 22,PIT,,PHI,L0-4,CG,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.244,.316,.408,.724,3,.74,-0.033,.67,-0.02%,-0.19,CF
92,1129,97,Jul 23,PIT,,PHI,W7-4,CG,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.244,.315,.409,.725,3,.66,-0.040,.51,-0.02%,-0.62,CF
93,1130,99 (1),Jul 26,PIT,,SEA,L4-7,CG,5,4,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,.241,.314,.405,.719,3,1.39,-0.194,1.36,-0.11%,-1.62,CF
94,1131,100,Jul 27,PIT,,SEA,W10-1,CG,5,5,2,3,1,0,1,4,0,0,1,0,0,0,0,0,0,0,.246,.317,.418,.735,3,.68,0.123,.62,0.07%,4.28,CF
95,1132,101,Jul 29,PIT,@,MIL,L1-3,CG,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.243,.314,.414,.728,3,1.07,-0.106,1.00,-0.06%,-0.47,CF
96,1133,102,Jul 30,PIT,@,MIL,L3-5,GS-8,4,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,.241,.311,.409,.721,3,.67,-0.020,.54,-0.01%,-0.11,CF
97,1134,103,Jul 31,PIT,@,MIL,L2-4,CG,4,4,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,.241,.311,.408,.719,3,1.09,0.004,.87,0.00%,-0.26,CF
98,1135,107 (3),Aug 5,PIT,,CIN,W3-2,CG,4,2,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,.240,.313,.406,.718,3,.69,0.029,.41,0.01%,0.02,CF
99,1136,108,Aug 6,PIT,,CIN,W5-3,CG,4,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,.241,.314,.405,.719,3,.91,0.042,.61,0.02%,0.63,CF
100,1137,109,Aug 7,PIT,,CIN,L3-7,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.241,.314,.404,.717,3,.63,0.019,.44,0.01%,0.30,CF
101,1138,110,Aug 9,PIT,,SDP,W6-4,CG,5,2,1,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,.242,.319,.404,.723,3,.60,0.036,.36,0.01%,1.14,CF
102,1139,111,Aug 10,PIT,,SDP,L0-4,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.242,.319,.402,.721,3,.85,0.036,.60,0.02%,0.26,CF
103,1140,112,Aug 11,PIT,,SDP,W4-0,CG,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.240,.318,.400,.717,3,.68,-0.003,.42,0.00%,-0.42,CF
104,1141,113,Aug 12,PIT,@,LAD,W5-1,CG,4,4,2,2,0,0,1,2,0,0,1,0,0,0,0,0,1,0,.243,.320,.408,.727,3,.86,0.210,.74,0.11%,2.17,CF
105,1142,114,Aug 13,PIT,@,LAD,L4-8,GS-7,5,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,.242,.323,.406,.728,3,1.04,0.050,1.05,0.03%,0.40,CF
106,1143,115,Aug 14,PIT,@,LAD,W11-3,CG,6,5,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,.241,.323,.403,.726,3,.29,0.016,.25,0.01%,-0.64,CF
107,1144,116,Aug 15,PIT,@,SFG,W8-5,CG,5,5,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,.243,.324,.403,.727,3,.78,0.022,.74,0.01%,0.74,CF
108,1145,117,Aug 16,PIT,@,SFG,W4-3,CG,4,3,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,.246,.327,.410,.737,3,1.51,0.166,1.59,0.11%,1.24,CF
109,1146,118,Aug 17,PIT,@,SFG,W6-5,CG,4,4,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,.248,.329,.418,.746,3,.56,0.255,.63,0.17%,1.75,CF
110,1147,119,Aug 19,PIT,,MIA,L5-6,CG,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,.246,.327,.414,.741,3,2.73,-0.629,3.29,-0.45%,-2.20,CF
111,1148,120,Aug 20,PIT,,MIA,L1-3,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.244,.325,.410,.735,3,.96,-0.101,1.11,-0.07%,-0.79,CF
112,1149,121,Aug 21,PIT,,MIA,L2-3,CG,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.246,.326,.411,.737,3,1.02,0.001,1.20,0.00%,0.25,CF
113,1150,122,Aug 22,PIT,,HOU,L1-3,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.244,.323,.407,.731,3,.56,-0.057,.45,-0.03%,-0.52,CF
114,1151,123,Aug 23,PIT,,HOU,W7-1,CG,4,3,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,.244,.325,.409,.734,3,.36,0.071,.25,0.03%,1.22,CF
115,1152,124,Aug 24,PIT,,HOU,L4-5,8-9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.246,.326,.410,.736,9,1.24,0.036,1.07,0.02%,0.12,PH
116,1153,125,Aug 25,PIT,@,MIL,W3-2,CG(10),5,5,1,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,.250,.329,.419,.748,3,1.75,0.439,1.24,0.19%,2.03,CF
117,1154,126,Aug 26,PIT,@,MIL,W5-3,CG,5,4,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,.250,.329,.420,.749,3,1.04,0.095,.90,0.05%,0.89,CF
118,1155,127,Aug 27,PIT,@,MIL,W9-6,CG,5,4,1,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,.252,.332,.420,.752,3,1.30,0.040,1.17,0.02%,0.26,CF
119,1156,128,Aug 28,PIT,@,MIL,W3-1,CG,5,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.252,.331,.418,.749,3,.94,-0.068,.95,-0.04%,-0.75,CF
120,1157,129,Aug 29,PIT,@,CHC,L7-8,CG(13),6,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,.251,.329,.415,.744,3,1.44,-0.235,1.58,-0.16%,-1.64,CF
121,1158,130,Aug 30,PIT,@,CHC,L0-3,CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.251,.328,.413,.742,3,.37,0.004,.41,0.00%,-0.05,CF
122,1159,131,Aug 31,PIT,@,CHC,L5-6,CG,5,4,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,.248,.327,.410,.737,3,1.94,-0.155,2.02,-0.10%,-0.69,CF
123,1160,132,Sep 2,PIT,,MIL,L0-1,CG,4,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.253,.330,.415,.745,3,.67,0.059,.62,0.03%,0.36,CF
124,1161,133,Sep 3,PIT,,MIL,L4-7,CG,5,4,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,.253,.331,.420,.750,3,1.04,0.188,.95,0.10%,0.24,CF
125,1162,134,Sep 4,PIT,,MIL,L0-10,CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.253,.330,.418,.749,3,.56,0.021,.44,0.01%,-0.31,CF
126,1163,135,Sep 5,PIT,,STL,L6-12,GS-8,4,4,1,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,.253,.330,.423,.753,3,.80,-0.113,.65,-0.06%,0.30,CF
127,1164,136,Sep 6,PIT,,STL,L7-9,CG,5,5,1,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,.252,.329,.421,.749,3,.87,0.013,.52,0.01%,-0.04,CF
128,1165,137,Sep 7,PIT,,STL,W4-3,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.250,.326,.417,.744,3,1.41,-0.143,.48,-0.03%,-1.32,CF
129,1166,138,Sep 8,PIT,,CIN,W4-1,CG,5,4,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,.250,.327,.416,.743,3,.67,-0.012,.22,0.00%,0.13,CF
130,1167,139,Sep 9,PIT,,CIN,L3-4,CG,4,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,.249,.325,.414,.738,3,1.99,-0.171,.96,-0.05%,-1.51,CF
131,1168,140,Sep 10,PIT,,CIN,L7-8,CG,5,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,.248,.327,.412,.739,3,1.87,0.035,.46,0.01%,-0.10,CF
