Rk,Gcar,Gtm,Date,Tm,,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,Pos
133,867,149,Sep 14,PIT,,CHC,W7-3,CG,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.310,.399,.533,.932,3,.54,0.009,1.04,0.01%,-0.16,CF
134,868,150,Sep 16,PIT,,BOS,W4-0,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.307,.396,.529,.926,3,.48,-0.046,.88,-0.05%,-0.84,CF
135,869,151,Sep 17,PIT,,BOS,W9-1,GS-7,4,3,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,.309,.399,.532,.931,3,.31,0.010,.68,0.01%,0.23,CF
136,870,152,Sep 18,PIT,,BOS,W3-2,CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,.308,.398,.529,.927,3,.78,0.039,1.54,0.05%,0.44,CF
137,871,153,Sep 19,PIT,,MIL,W4-2,CG,4,4,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,.309,.398,.532,.931,3,1.23,-0.025,2.81,-0.04%,0.02,CF
138,872,154,Sep 20,PIT,,MIL,L0-1,CG,4,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,.309,.402,.532,.935,3,1.27,0.112,1.99,0.11%,0.85,CF
139,873,155,Sep 21,PIT,,MIL,W1-0,CG,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,.310,.404,.532,.936,3,1.67,0.180,2.51,0.16%,0.77,CF
140,874,156,Sep 22,PIT,@,ATL,W1-0,CG,4,3,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,.310,.404,.537,.941,3,.65,0.170,.76,0.12%,0.94,CF
141,875,157,Sep 23,PIT,@,ATL,W3-2,CG,4,2,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,.313,.408,.540,.948,3,1.30,0.287,1.47,0.19%,2.39,CF
142,876,158,Sep 24,PIT,@,ATL,L2-6,CG,5,5,1,2,0,0,1,2,0,0,2,0,0,0,0,0,0,0,.313,.408,.545,.953,3,.72,-0.015,1.33,-0.02%,0.84,CF
143,877,159,Sep 25,PIT,@,ATL,W10-1,GS-8,5,2,2,1,0,0,0,3,2,1,1,0,0,1,0,0,1,0,.314,.409,.545,.954,3,.58,-0.002,1.09,0.00%,1.76,CF
144,878,160,Sep 26,PIT,@,CIN,W3-1,CG,4,4,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,.314,.408,.544,.953,3,1.04,0.036,2.69,0.06%,0.35,CF
145,879,161,Sep 27,PIT,@,CIN,L6-10,CG(10),5,3,1,1,0,0,0,1,2,0,2,0,0,0,0,0,0,0,.314,.410,.543,.953,3,1.74,0.216,4.39,0.33%,1.08,CF
146,880,162,Sep 28,PIT,@,CIN,L1-4,CG,4,3,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,.314,.410,.542,.952,3,1.24,-0.020,3.63,-0.04%,-0.08,CF
,,,,,,,81-65,,648,548,89,172,38,6,25,83,84,8,115,10,0,6,5,9,18,3,.314,.410,.542,.952,,1.00,4.947,1.16,3.11%,42.41,
