Rk,Gcar,Gtm,Date,Tm,,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Pos
41,1802,55,Jun 4,MIL,,SDP,L0-4,CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.205,.256,.295,.551,2,.87,-0.051,1.10,-0.04%,-0.62,2.00,3.00,LF
42,1803,56,Jun 5,MIL,,SDP,L4-6,CG(10),5,5,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.216,.265,.304,.569,4,1.28,0.104,1.74,0.09%,0.90,11.00,12.50,RF
43,1804,57,Jun 7,MIL,,PHI,L2-3,CG,4,3,0,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,.224,.275,.316,.591,4,1.59,0.222,2.04,0.17%,1.28,12.00,15.50,DH
44,1805,58,Jun 8,MIL,,PHI,L0-10,CG,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.220,.271,.311,.582,5,.71,-0.069,.93,-0.05%,-0.97,0.00,0.00,DH
45,1806,59,Jun 9,MIL,,PHI,L3-8,CG,5,4,0,1,0,0,0,1,1,0,3,0,0,0,0,0,0,0,.221,.274,.309,.584,5,.88,-0.041,1.14,-0.03%,0.77,7.00,9.50,DH
46,1807,60,Jun 10,MIL,@,WSN,L5-11,CG,4,4,2,3,0,0,0,1,0,0,1,0,0,0,0,0,2,0,.232,.284,.319,.603,5,.78,0.101,.93,0.07%,1.67,25.00,30.90,LF
47,1808,61,Jun 11,MIL,@,WSN,L6-8,CG,5,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.233,.286,.317,.604,3,.45,-0.034,.53,-0.02%,-0.31,7.00,9.20,DH
48,1809,62,Jun 12,MIL,@,WSN,W4-1,CG,4,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,.233,.286,.332,.617,5,.50,-0.004,.61,0.00%,0.56,14.00,18.70,DH
49,1810,63,Jun 14,MIL,@,NYM,L0-4,CG,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.230,.282,.327,.608,5,.76,-0.053,.98,-0.04%,-0.60,0.00,0.00,DH
50,1811,64,Jun 15,MIL,@,NYM,W10-2,CG,5,3,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,.231,.289,.327,.616,3,.62,0.027,.77,0.02%,1.09,11.00,15.70,LF
51,1812,65,Jun 16,MIL,@,NYM,L4-5,CG,4,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.233,.293,.327,.620,5,1.44,0.035,1.84,0.03%,0.28,7.00,9.20,DH
52,1813,66,Jun 17,MIL,@,CIN,W5-4,CG,4,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,.239,.301,.332,.633,4,1.02,0.040,1.14,0.03%,0.25,10.00,12.20,DH
53,1814,68 (1),Jun 19,MIL,@,CIN,W6-3,CG,5,4,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,.244,.307,.340,.647,3,.71,0.110,.83,0.08%,0.75,14.00,18.40,LF
54,1815,69,Jun 20,MIL,,STL,W2-0,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.239,.302,.333,.635,4,.91,-0.128,1.39,-0.12%,-1.53,0.00,0.00,DH
55,1816,70,Jun 21,MIL,,STL,L2-6,CG,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,.237,.305,.330,.636,4,1.01,0.039,1.53,0.04%,0.22,4.00,6.00,RF
56,1817,71,Jun 22,MIL,,STL,L4-5,CG,4,4,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,.242,.309,.352,.660,4,1.86,0.182,2.86,0.17%,1.71,21.00,28.20,DH
57,1818,72,Jun 23,MIL,,STL,W6-4,CG,4,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.247,.312,.354,.666,4,.64,0.048,.95,0.04%,0.50,8.00,9.20,LF
58,1819,73,Jun 24,MIL,,TOR,L4-9,CG,4,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,.248,.315,.354,.669,4,.40,-0.005,.47,0.00%,-0.05,5.00,6.00,DH
59,1820,74,Jun 25,MIL,,TOR,W5-4,CG,4,3,1,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,.249,.318,.367,.684,3,.49,0.109,.57,0.08%,1.56,18.00,25.20,DH
60,1821,75,Jun 26,MIL,,TOR,W10-3,CG,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.248,.315,.363,.679,4,.21,-0.018,.25,-0.01%,0.31,5.00,6.50,LF
61,1822,76,Jun 28,MIL,@,TBR,W5-3,CG,4,4,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,.248,.314,.374,.688,4,1.31,0.258,1.58,0.19%,0.92,16.00,22.20,LF
62,1823,77,Jun 29,MIL,@,TBR,W5-3,CG,5,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,.244,.312,.368,.680,3,1.04,-0.063,1.32,-0.05%,-0.46,4.00,6.20,DH
63,1824,78,Jun 30,MIL,@,PIT,L7-8,CG,5,4,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,.252,.321,.382,.703,4,.97,0.214,1.20,0.16%,1.66,17.00,21.20,RF
64,1825,79,Jul 1,MIL,@,PIT,W19-2,CG,6,6,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.258,.325,.389,.714,4,.18,0.035,.22,0.03%,1.29,15.00,18.40,RF
65,1826,80,Jul 2,MIL,@,PIT,L4-7,CG,5,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.261,.326,.389,.715,4,.63,-0.017,.81,-0.01%,-0.39,6.00,6.00,DH
66,1827,81,Jul 3,MIL,@,PIT,W2-0,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.257,.322,.383,.705,4,.60,-0.061,.77,-0.05%,-0.80,0.00,0.00,DH
67,1828,82,Jul 4,MIL,,CHC,W5-2,CG(10),5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.252,.316,.376,.692,3,1.62,-0.226,2.04,-0.17%,-1.23,0.00,0.00,RF CF
68,1829,83,Jul 5,MIL,,CHC,L3-8,GS-9,4,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,.249,.315,.372,.687,4,.33,0.006,.39,0.00%,0.25,2.00,3.00,LF
69,1830,85 (1),Jul 8,MIL,,PIT,W4-3,CG,4,3,1,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,.254,.321,.375,.696,4,.75,0.059,.88,0.04%,0.53,15.00,18.20,CF RF
70,1831,86,Jul 9,MIL,,PIT,L3-4,CG,4,4,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,.254,.320,.373,.693,4,1.73,-0.117,1.87,-0.08%,-0.78,5.00,6.50,CF RF
71,1832,87,Jul 10,MIL,,PIT,L6-8,CG,5,5,1,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,.253,.318,.381,.699,1,1.34,-0.175,1.51,-0.12%,0.28,16.00,22.20,RF
72,1833,88,Jul 12,MIL,@,MIN,W6-3,CG,4,4,2,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,.256,.321,.393,.714,4,.58,0.190,.65,0.13%,1.92,21.00,28.40,DH
73,1834,89,Jul 13,MIL,@,MIN,L1-4,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.256,.320,.391,.711,4,1.16,-0.080,1.31,-0.05%,-0.47,3.00,3.00,LF
74,1835,90,Jul 14,MIL,@,SFG,W3-2,CG(10),6,5,0,2,0,0,0,1,0,0,3,0,0,1,0,0,0,0,.259,.320,.391,.711,1,2.13,-0.083,2.47,-0.06%,-0.60,8.00,9.50,LF
75,1836,91,Jul 15,MIL,@,SFG,L5-8,CG,5,5,1,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,.258,.318,.391,.709,3,1.59,0.258,1.75,0.17%,0.83,13.00,19.70,DH
76,1837,92,Jul 16,MIL,@,SFG,L1-2,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.257,.317,.389,.707,4,1.77,-0.150,1.98,-0.10%,-0.65,3.00,3.00,RF
77,1838,93,Jul 17,MIL,@,SFG,L5-9,CG,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.255,.317,.386,.702,4,.29,-0.024,.31,-0.02%,-0.17,4.00,6.20,DH
78,1839,94,Jul 22,MIL,,COL,W6-5,CG(13),6,4,1,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,.255,.320,.394,.713,4,2.28,0.076,2.31,0.05%,1.17,20.00,28.20,DH
79,1840,95,Jul 23,MIL,,COL,W9-4,CG,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.252,.319,.390,.709,4,.57,-0.034,.59,-0.02%,-0.83,4.00,6.20,LF
80,1841,96,Jul 24,MIL,,COL,W10-9,CG,5,5,2,2,2,0,0,2,0,0,1,0,0,0,0,0,0,0,.255,.320,.396,.716,4,1.50,0.335,1.55,0.21%,1.50,18.00,25.40,DH
81,1842,97,Jul 25,MIL,,COL,L0-2,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.255,.319,.394,.714,3,1.99,-0.125,1.93,-0.07%,-0.37,3.00,3.00,DH
82,1843,98,Jul 26,MIL,,MIN,W7-6,CG,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.257,.320,.394,.715,4,1.34,-0.002,1.34,0.00%,-0.51,10.00,12.40,RF
83,1844,99,Jul 27,MIL,,MIN,W10-4,CG,5,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,.258,.324,.394,.718,4,.20,0.030,.19,0.02%,0.34,7.00,9.00,DH
84,1845,100,Jul 29,MIL,@,BOS,W4-1,CG,5,5,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,.254,.320,.388,.708,3,1.10,-0.090,1.04,-0.05%,-1.56,2.00,3.50,DH
85,1846,101,Jul 30,MIL,@,BOS,W9-4,CG,5,4,1,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,.257,.324,.395,.719,4,.96,0.100,.88,0.06%,1.60,19.00,24.20,LF
86,1847,102,Jul 31,MIL,@,BOS,L2-7,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.257,.323,.394,.716,4,.68,-0.024,.56,-0.01%,-0.26,3.00,3.00,DH
87,1848,103,Aug 2,MIL,@,PIT,L3-5,CG,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.254,.322,.390,.712,4,1.80,-0.135,1.49,-0.07%,-1.09,2.00,3.00,DH
88,1849,104,Aug 3,MIL,@,PIT,L7-8,CG,5,5,0,2,2,0,0,0,0,0,2,0,0,0,0,0,1,0,.256,.323,.396,.719,4,1.60,-0.069,1.39,-0.04%,0.65,15.00,18.00,DH
89,1850,105,Aug 4,MIL,@,PIT,L4-5,CG(10),5,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,.254,.324,.393,.717,4,1.87,0.019,1.58,0.01%,0.29,4.00,6.00,LF
90,1851,106,Aug 5,MIL,,CIN,W5-1,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.251,.321,.388,.709,4,.25,-0.024,.24,-0.01%,-0.89,0.00,0.00,DH
91,1852,107,Aug 6,MIL,,CIN,L5-7,CG,5,2,1,1,0,0,1,2,2,0,0,0,0,1,0,0,0,0,.253,.324,.397,.721,3,1.37,0.147,1.27,0.08%,2.06,20.00,28.20,LF
92,1853,108,Aug 7,MIL,,CIN,L2-4,10-GF(10),1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.252,.323,.396,.720,3,1.68,-0.046,1.62,-0.03%,-0.35,0.00,0.00,PH
93,1854,109,Aug 9,MIL,,TBR,W5-3,CG,4,4,1,2,1,0,0,2,0,0,0,0,0,0,0,1,0,0,.255,.325,.400,.725,4,1.35,0.127,1.28,0.07%,0.99,14.00,19.20,DH
94,1855,110,Aug 10,MIL,,TBR,W4-3,CG(10),4,3,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,.255,.327,.402,.729,3,1.01,-0.033,.97,-0.02%,0.14,9.00,12.20,RF
95,1856,111,Aug 12,MIL,@,STL,L1-3,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.253,.324,.398,.722,3,1.51,-0.144,2.02,-0.12%,-1.09,0.00,0.00,DH
96,1857,112,Aug 13,MIL,@,STL,W3-2,CG(10),4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.253,.323,.396,.719,4,.83,-0.045,1.21,-0.04%,-0.29,5.00,6.20,DH
97,1858,113,Aug 14,MIL,@,STL,L3-6,CG,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.255,.325,.397,.722,4,.83,-0.008,1.17,-0.01%,0.12,8.00,9.20,LF
98,1859,114,Aug 15,MIL,,LAD,L0-4,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.253,.322,.393,.715,3,1.34,-0.068,1.35,-0.04%,-0.52,0.00,0.00,DH
99,1860,115,Aug 16,MIL,,LAD,W5-4,CG(11),5,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.250,.320,.389,.709,4,1.56,-0.160,1.53,-0.09%,-0.85,4.00,6.20,RF
100,1861,117 (1),Aug 18,MIL,,LAD,W5-3,CG,4,4,3,2,0,0,2,3,0,0,1,0,0,0,0,0,0,0,.253,.322,.406,.728,3,.34,0.285,.35,0.18%,2.90,32.00,44.10,LF
101,1862,118,Aug 19,MIL,@,CHC,L7-8,CG,4,3,2,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,.253,.324,.413,.736,4,1.05,0.149,1.12,0.10%,1.67,20.00,28.40,LF
102,1863,119,Aug 20,MIL,@,CHC,L5-6,CG(11),5,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.250,.320,.408,.727,4,1.76,-0.174,1.90,-0.11%,-1.41,4.00,6.70,DH
103,1864,120,Aug 21,MIL,@,CHC,W5-2,GS-8,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,.250,.319,.406,.725,3,1.26,-0.119,1.28,-0.07%,-1.10,3.00,3.00,LF
104,1865,121,Aug 22,MIL,@,LAD,W4-0,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.248,.316,.402,.718,1,.77,-0.079,.78,-0.05%,-0.77,0.00,0.00,DH
105,1866,122,Aug 23,MIL,@,LAD,L1-10,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.245,.314,.398,.712,4,.38,-0.038,.39,-0.02%,-0.69,0.00,0.00,RF
106,1867,123,Aug 24,MIL,@,LAD,L6-12,GS-7,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.243,.312,.395,.707,3,.61,-0.046,.62,-0.03%,-0.71,0.00,0.00,DH
107,1868,124,Aug 26,MIL,,CHC,L3-4,CG(10),5,4,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,.243,.313,.394,.706,3,2.44,0.240,2.53,0.15%,0.13,5.00,6.00,DH
108,1869,125,Aug 27,MIL,,CHC,W7-0,CG,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.245,.314,.394,.707,3,.61,-0.057,.59,-0.03%,-0.32,6.00,6.00,DH
109,1870,127 (1),Aug 29,MIL,,PIT,W7-5,CG,4,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,.244,.313,.391,.704,6,1.59,-0.050,1.61,-0.03%,-0.67,2.00,3.00,DH
110,1871,128,Aug 30,MIL,,PIT,L2-4,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.244,.313,.390,.702,6,1.90,-0.159,1.99,-0.10%,-0.73,3.00,3.00,LF
111,1872,131 (2),Sep 2,MIL,@,ARI,L1-2,CG,4,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,.242,.312,.387,.699,5,1.79,0.049,1.79,0.03%,0.39,4.00,6.50,LF
112,1873,132,Sep 3,MIL,@,ARI,W8-6,CG(10),6,6,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,.243,.312,.386,.699,1,.95,0.099,.90,0.06%,0.63,8.00,9.50,DH
113,1874,133,Sep 4,MIL,@,ARI,L1-5,8-8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.243,.312,.385,.697,1,.58,-0.017,.59,-0.01%,-0.22,0.00,0.00,PH
114,1875,134,Sep 5,MIL,@,COL,W6-4,CG,4,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.245,.313,.387,.700,6,1.39,0.135,1.47,0.09%,1.01,12.00,15.90,RF
115,1876,136 (1),Sep 7,MIL,@,COL,L4-8,CG,4,4,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,.247,.315,.394,.709,4,.34,-0.014,.36,-0.01%,0.96,17.00,21.70,DH
116,1877,137,Sep 8 (1),MIL,,SFG,W2-1,GS-8,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.246,.315,.392,.707,5,.79,-0.014,.69,-0.01%,-0.08,2.00,3.00,LF
117,1878,139 (1),Sep 9,MIL,,CIN,L2-8,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.244,.312,.389,.701,1,.58,-0.058,.65,-0.04%,-0.84,0.00,0.00,DH
118,1879,140,Sep 10,MIL,,CIN,W5-1,CG,4,4,1,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,.244,.312,.394,.706,6,.53,0.003,.51,0.00%,1.25,16.00,22.20,DH
119,1880,141,Sep 11,MIL,,CIN,W7-6,CG,4,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,.242,.311,.392,.703,6,.32,-0.021,.33,-0.01%,-0.38,2.00,3.00,DH
120,1881,142,Sep 13,MIL,@,STL,W8-4,CG,5,5,1,2,1,0,1,3,0,0,0,0,0,0,0,0,0,0,.244,.312,.400,.713,5,.88,0.308,1.04,0.22%,1.83,23.00,31.70,DH
