Rk,Gcar,Gtm,Date,Tm,,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,Pos
20,1366,20,Apr 21,SFG,@,LAA,L3-4,CG,4,2,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,.208,.291,.364,.654,3,.76,-0.019,.60,-0.01%,-0.18,RF
21,1367,21,Apr 22,SFG,@,LAA,W4-2,CG,5,3,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,.213,.308,.363,.670,3,.82,0.104,.59,0.05%,1.13,RF
22,1368,22,Apr 23,SFG,,WSN,W4-2,CG,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.214,.305,.369,.674,2,.48,-0.002,.38,0.00%,-0.17,RF
23,1369,23,Apr 24,SFG,,WSN,W4-3,CG,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,.209,.313,.360,.674,3,.93,-0.025,.79,-0.01%,-0.29,RF
24,1370,24,Apr 25,SFG,,WSN,L2-15,GS-7,3,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,.205,.314,.352,.666,3,.27,-0.001,.23,0.00%,-0.19,RF
25,1371,25,Apr 27,SFG,,LAD,W6-4,CG,4,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,.198,.311,.341,.652,2,.49,-0.039,.42,-0.02%,-0.26,RF
26,1372,26,Apr 28 (1),SFG,,LAD,L6-15,GS-6,3,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.204,.321,.344,.665,3,.87,0.103,.77,0.05%,0.97,RF
27,1373,27,Apr 28 (2),SFG,,LAD,W8-3,CG,4,2,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,.200,.327,.337,.664,2,.72,0.012,.62,0.01%,0.28,RF
28,1374,29 (1),Apr 30,SFG,,SDP,W6-5,CG,5,4,1,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,.212,.339,.364,.703,2,1.21,0.084,1.17,0.05%,1.22,RF
29,1375,30,May 1,SFG,,SDP,L2-3,CG,5,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,.214,.341,.359,.701,2,1.59,0.044,1.56,0.03%,0.51,RF
30,1376,31,May 2,SFG,,SDP,W9-4,GS-4,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.221,.352,.365,.717,2,.40,0.030,.36,0.02%,0.36,RF
31,1377,32,May 4,SFG,@,ATL,W9-4,CG,5,3,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,.224,.362,.364,.726,2,.53,0.066,.51,0.04%,0.63,RF
32,1378,33,May 5,SFG,@,ATL,W11-2,CG,5,4,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,.243,.378,.387,.765,2,.36,0.076,.37,0.05%,1.02,RF
33,1379,34,May 6,SFG,@,ATL,W4-3,CG,5,3,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,.246,.379,.386,.765,2,1.02,0.059,1.10,0.04%,0.46,RF
34,1380,35,May 7,SFG,@,PHI,L0-11,GS-7,4,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.246,.375,.381,.756,2,.44,-0.005,.50,0.00%,-0.71,RF
35,1381,36,May 8,SFG,@,PHI,L2-4,CG,4,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.248,.378,.380,.759,2,.71,-0.011,.74,-0.01%,-0.14,RF
36,1382,37,May 9,SFG,@,PHI,L3-11,GS-7,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.250,.377,.379,.757,2,.48,0.003,.48,0.00%,-0.08,RF
37,1383,39 (1),May 11,SFG,@,PIT,L2-11,CG,5,5,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,.248,.372,.380,.752,2,.96,-0.078,.93,-0.05%,-1.15,RF
38,1384,40,May 12,SFG,@,PIT,L5-6,CG,5,5,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,.254,.373,.396,.768,2,1.49,-0.009,1.32,-0.01%,0.18,RF
39,1385,41,May 13,SFG,@,PIT,W5-0,CG,5,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.254,.373,.391,.765,2,.54,-0.062,.47,-0.03%,-0.22,RF
40,1386,42,May 14,SFG,,CIN,W10-7,CG,5,5,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,.259,.374,.406,.780,2,.45,0.143,.43,0.08%,1.48,RF
41,1387,43,May 15,SFG,,CIN,W5-3,CG,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.252,.366,.395,.760,2,1.29,-0.029,1.25,-0.02%,-0.55,RF
42,1388,44,May 16,SFG,,CIN,L3-6,CG,5,4,1,1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,.252,.367,.397,.764,2,1.32,0.020,1.36,0.01%,0.32,RF
43,1389,45,May 17,SFG,,COL,L3-5,CG(12),5,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,.244,.357,.385,.741,2,1.37,-0.167,1.66,-0.12%,-1.05,RF
44,1390,46,May 18,SFG,,COL,L1-6,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,.238,.349,.375,.724,2,.74,-0.107,.87,-0.08%,-1.38,RF
45,1391,47,May 19,SFG,,COL,W9-4,GS-8,5,5,1,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,.248,.356,.394,.750,2,.85,0.170,.93,0.11%,2.06,RF
46,1392,49 (1),May 22,SFG,@,HOU,L2-11,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.243,.348,.385,.733,2,.82,-0.080,.84,-0.05%,-1.00,RF
47,1393,50,May 23,SFG,@,HOU,L1-4,CG,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,.237,.342,.376,.717,2,.91,-0.114,.91,-0.07%,-1.10,RF
48,1394,51,May 25,SFG,@,CHC,L2-6,CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.233,.340,.369,.709,2,.78,-0.018,.76,-0.01%,-0.43,RF
49,1395,52,May 26,SFG,@,CHC,W5-4,CG,5,4,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,.239,.346,.378,.724,2,1.06,0.134,.96,0.07%,0.87,RF
50,1396,53,May 27,SFG,@,CHC,L3-8,CG,5,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,.236,.352,.374,.725,2,1.26,0.011,1.24,0.01%,0.22,RF
51,1397,54,May 28,SFG,@,COL,L5-6,CG(10),5,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.237,.353,.371,.724,2,1.61,-0.033,1.91,-0.02%,-0.31,RF
52,1398,55,May 29,SFG,@,COL,L4-11,CG,4,4,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,.242,.356,.374,.729,3,1.08,-0.081,1.13,-0.05%,-0.95,RF
53,1399,56,May 30,SFG,@,COL,W7-4,CG,5,5,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,.246,.357,.379,.736,3,1.06,-0.162,1.01,-0.09%,-1.81,RF
54,1400,57,Jun 1,SFG,,PHI,W4-0,CG,4,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.246,.355,.387,.742,3,.83,-0.039,.70,-0.02%,-0.23,RF
55,1401,58,Jun 2,SFG,,PHI,W2-0,CG,4,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,.243,.349,.381,.730,3,1.12,0.060,1.02,0.03%,-0.04,RF
56,1402,59,Jun 3,SFG,,PHI,W6-1,CG,4,4,1,2,1,0,1,3,0,0,0,0,0,0,0,1,0,0,.248,.351,.403,.754,3,.93,0.095,.89,0.05%,2.02,RF
57,1403,60,Jun 4,SFG,,ARI,W10-3,CG,5,5,1,1,0,0,1,1,0,0,3,0,0,0,0,0,0,0,.246,.348,.412,.761,3,.50,0.091,.66,0.07%,0.21,RF
58,1404,61,Jun 5,SFG,,ARI,L2-3,CG,5,5,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.250,.349,.412,.761,3,1.64,-0.023,2.17,-0.02%,-0.20,RF
59,1405,62,Jun 6,SFG,,ARI,W5-4,CG(10),5,5,1,2,2,0,0,1,0,0,2,0,0,0,0,0,0,0,.253,.350,.421,.771,3,1.24,0.139,1.50,0.10%,0.81,RF
60,1406,63,Jun 8,SFG,@,WSN,W9-5,CG,5,5,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,.257,.351,.434,.785,3,.53,0.041,.58,0.03%,0.20,RF
61,1407,64,Jun 9,SFG,@,WSN,L5-7,CG,5,4,1,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,.261,.352,.435,.787,3,1.75,-0.092,2.01,-0.06%,-0.66,RF
62,1408,65,Jun 10,SFG,@,WSN,W2-0,9-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.260,.351,.433,.784,9,.46,-0.013,.50,-0.01%,-0.33,PH RF
63,1409,66,Jun 11,SFG,@,MIA,L5-7,CG,5,4,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,.264,.355,.438,.794,3,1.83,0.203,2.06,0.14%,1.25,RF
64,1410,67,Jun 12,SFG,@,MIA,L1-3,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.259,.350,.431,.781,3,.80,-0.097,.82,-0.06%,-0.97,RF
65,1411,68,Jun 13,SFG,@,MIA,L4-5,CG,5,5,1,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,.262,.351,.447,.798,3,1.70,0.055,1.62,0.03%,1.22,RF
66,1412,69,Jun 14,SFG,@,MIA,W6-3,CG(16),7,7,2,3,0,0,1,2,0,0,2,0,0,0,0,0,0,0,.267,.353,.458,.811,3,1.11,0.184,.95,0.09%,1.77,RF
67,1413,70,Jun 15,SFG,@,LAD,L2-3,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.267,.352,.455,.806,3,1.25,-0.063,1.40,-0.04%,-0.27,RF
68,1414,71,Jun 16,SFG,@,LAD,L1-3,CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.266,.350,.452,.802,3,.81,0.002,.82,0.00%,-0.04,RF
69,1415,72,Jun 17,SFG,@,LAD,W4-1,CG,4,4,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,.266,.349,.449,.798,3,.53,-0.024,.50,-0.01%,-0.31,RF
70,1416,73,Jun 18,SFG,,MIA,L4-5,CG,4,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,.263,.348,.444,.791,3,.43,-0.017,.40,-0.01%,-0.41,RF
71,1417,74,Jun 19,SFG,,MIA,W6-3,CG,5,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.266,.348,.443,.791,3,.46,-0.003,.37,0.00%,0.27,RF
72,1418,75,Jun 20,SFG,,MIA,W6-5,8-9,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.265,.347,.441,.788,9,.10,-0.003,.09,0.00%,-0.21,PH
73,1419,76,Jun 21,SFG,,SDP,W3-0,CG,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,.263,.349,.438,.787,3,.54,-0.041,.58,-0.03%,-0.32,RF
74,1420,77,Jun 22,SFG,,SDP,L2-6,CG,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,.263,.348,.435,.783,3,1.70,-0.096,1.86,-0.06%,-0.55,RF
75,1421,78,Jun 23,SFG,,SDP,W5-3,CG,4,2,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,.261,.350,.432,.782,3,.92,-0.023,.85,-0.01%,-0.04,RF
76,1422,79,Jun 24,SFG,,SDP,W3-2,CG(11),5,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.263,.351,.435,.786,3,1.51,0.088,1.50,0.05%,0.11,RF
77,1423,80,Jun 26,SFG,,COL,W3-2,CG,4,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,.260,.346,.431,.777,3,1.66,0.000,1.86,0.00%,-0.61,RF
78,1424,81,Jun 27,SFG,,COL,W1-0,CG,4,3,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,.261,.348,.430,.778,3,1.05,-0.016,1.25,-0.01%,-0.33,RF
79,1425,82,Jun 28,SFG,,COL,L8-9,CG,5,4,1,2,1,0,0,1,1,0,2,0,0,0,0,0,0,0,.264,.352,.434,.786,3,1.39,0.237,1.75,0.18%,1.13,RF
80,1426,83,Jun 29,SFG,@,ARI,W2-1,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.261,.348,.428,.776,3,.60,-0.063,.83,-0.05%,-0.61,RF
81,1427,84,Jun 30,SFG,@,ARI,W7-0,CG,5,5,2,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,.266,.351,.441,.792,3,.51,0.041,.77,0.04%,1.06,RF
82,1428,85,Jul 1,SFG,@,ARI,W9-6,CG,6,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,.261,.346,.432,.778,3,.70,-0.109,1.19,-0.11%,-2.18,RF
83,1429,86,Jul 2,SFG,@,COL,L2-5,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.258,.342,.427,.768,3,.82,-0.085,1.28,-0.08%,-1.04,RF
84,1430,88 (1),Jul 4,SFG,@,COL,L0-1,CG,4,3,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,.259,.343,.426,.769,3,.99,0.027,1.36,0.02%,0.04,RF
85,1431,89,Jul 5,SFG,,STL,L2-11,GS-7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.257,.342,.423,.765,3,.22,-0.011,.26,-0.01%,-0.19,RF
86,1432,90,Jul 6,SFG,,STL,W3-2,CG,4,3,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,.258,.343,.422,.766,3,1.62,0.130,1.76,0.09%,0.58,RF
87,1433,91,Jul 7,SFG,,STL,L2-3,CG,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,.258,.342,.420,.762,3,1.15,-0.083,1.39,-0.06%,-0.48,RF
88,1434,92,Jul 8,SFG,,STL,W13-8,CG,6,6,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.262,.345,.422,.766,3,.82,0.095,.80,0.06%,0.48,RF
89,1435,93,Jul 9,SFG,,CHC,W2-1,CG(11),5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.261,.343,.418,.761,3,1.29,-0.063,1.53,-0.05%,-0.42,RF
90,1436,94,Jul 10,SFG,,CHC,L0-2,CG,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,.259,.342,.415,.757,3,1.12,-0.032,1.36,-0.02%,-0.07,RF
91,1437,95,Jul 11,SFG,,CHC,W5-4,CG(13),7,5,1,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,.261,.346,.414,.760,3,1.61,0.094,1.78,0.06%,0.87,RF
92,1438,96,Jul 13,SFG,,OAK,W7-1,CG,4,2,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,.262,.348,.415,.762,3,1.35,-0.032,1.56,-0.02%,-0.42,RF
93,1439,97,Jul 14,SFG,,OAK,L3-4,CG,5,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,.263,.351,.414,.765,3,1.52,0.122,1.79,0.09%,0.43,RF
94,1440,98,Jul 15,SFG,,OAK,L2-6,CG,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,.261,.352,.412,.764,3,.69,-0.027,.75,-0.02%,-0.14,RF
95,1441,99,Jul 20,SFG,@,OAK,W5-1,CG,4,3,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,.262,.351,.414,.765,3,.69,0.040,.67,0.02%,0.11,RF
96,1442,100,Jul 21,SFG,@,OAK,L3-4,CG(11),5,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,.260,.352,.411,.762,3,1.71,0.056,1.82,0.04%,0.10,RF
97,1443,101,Jul 22,SFG,@,OAK,L5-6,CG(10),5,5,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,.259,.350,.416,.766,3,.99,0.179,.96,0.10%,0.37,RF
98,1444,102,Jul 24,SFG,@,SEA,W4-3,CG,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.260,.351,.415,.767,3,.71,-0.010,.58,-0.01%,0.07,RF
99,1445,103,Jul 25,SFG,@,SEA,L2-3,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.257,.348,.411,.759,3,1.78,-0.185,1.70,-0.11%,-1.31,RF
100,1446,104,Jul 26,SFG,,MIL,L5-7,CG,5,4,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,.257,.349,.412,.760,3,1.12,0.099,1.03,0.05%,1.20,RF
101,1447,105,Jul 27,SFG,,MIL,L1-3,CG,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.255,.348,.408,.756,3,1.40,0.006,1.08,0.00%,-0.21,RF
102,1448,106,Jul 28,SFG,,MIL,L1-7,CG,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,.253,.347,.405,.752,1,.67,-0.046,.41,-0.02%,-0.78,RF
103,1449,107,Jul 29,SFG,,MIL,W8-5,GS-8,4,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.253,.348,.405,.753,1,.95,0.104,.42,0.03%,0.67,RF
104,1450,108,Jul 30,SFG,@,SDP,W5-3,CG(12),6,5,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.258,.352,.407,.760,1,.77,0.102,.37,0.03%,1.52,RF
105,1451,109,Jul 31,SFG,@,SDP,W3-2,CG(10),5,4,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,.258,.353,.413,.766,1,1.54,0.060,.95,0.02%,0.52,RF
106,1452,110,Aug 2,SFG,@,ARI,W8-1,CG,5,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.257,.351,.411,.762,1,.56,-0.076,.48,-0.04%,-0.54,RF
107,1453,111,Aug 3,SFG,@,ARI,L3-6,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.254,.348,.406,.755,1,.61,-0.065,.60,-0.04%,-0.82,RF
108,1454,112,Aug 4,SFG,@,ARI,L3-9,CG,5,5,1,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,.264,.355,.424,.779,1,.40,0.105,.34,0.05%,3.06,RF
109,1455,113,Aug 5,SFG,@,ARI,W3-2,CG,4,2,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,.265,.358,.424,.783,1,.94,0.033,.74,0.02%,0.44,RF
110,1456,114,Aug 6,SFG,,HOU,L1-3,CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.263,.358,.421,.779,1,1.25,-0.076,.85,-0.03%,-0.55,RF
111,1457,115,Aug 7,SFG,,HOU,L1-2,CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.261,.357,.418,.775,1,.82,-0.062,.45,-0.02%,-0.65,RF
112,1458,116,Aug 9,SFG,,PIT,L5-10,GS-9,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.258,.354,.414,.768,1,.99,-0.102,.46,-0.03%,-0.91,RF
113,1459,117,Aug 10,SFG,,PIT,W13-10,CG,6,2,3,1,0,0,1,2,4,0,0,0,0,0,0,0,0,0,.260,.360,.421,.781,1,.58,0.167,.20,0.04%,2.49,RF
114,1460,118,Aug 11,SFG,,PIT,L0-4,CG,4,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,.258,.359,.418,.777,1,.43,-0.015,.19,0.00%,-0.28,RF
115,1461,119,Aug 12,SFG,,PIT,W4-3,CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.255,.356,.415,.770,1,.81,-0.107,.31,-0.02%,-1.14,RF
116,1462,120,Aug 13,SFG,@,LAD,W5-2,CG,4,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.255,.355,.413,.768,1,2.03,-0.133,1.08,-0.04%,-0.51,RF
117,1463,121,Aug 14,SFG,@,LAD,W2-1,CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.253,.352,.409,.761,1,.90,-0.076,.64,-0.03%,-0.79,RF
118,1464,122,Aug 15,SFG,@,LAD,L3-4,CG(12),5,4,1,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,.253,.353,.415,.767,1,1.86,0.291,1.47,0.14%,1.95,RF
119,1465,123,Aug 17,SFG,@,CIN,L1-2,CG(11),5,5,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.257,.355,.417,.772,1,1.53,0.124,.71,0.04%,0.51,RF
120,1466,124,Aug 18,SFG,@,CIN,L1-7,CG,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.257,.354,.415,.769,1,.57,-0.052,.18,-0.01%,-0.24,RF
121,1467,125,Aug 19,SFG,@,CIN,L4-11,GS-8,3,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.257,.354,.417,.771,3,.56,-0.009,.15,0.00%,-0.23,RF
122,1468,126,Aug 20,SFG,@,NYM,W2-1,CG(13),6,5,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,.257,.354,.414,.768,1,2.11,0.026,.33,0.00%,0.28,RF
123,1469,127,Aug 21,SFG,@,NYM,L3-6,CG,4,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.255,.353,.412,.765,1,.72,-0.013,.15,0.00%,-0.08,RF
124,1470,129 (1),Aug 23,SFG,@,NYM,W3-1,CG,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,.253,.351,.408,.759,1,.81,-0.092,.07,-0.01%,-0.93,RF
125,1471,130,Aug 24,SFG,,TEX,L6-7,CG(10),6,4,2,2,0,0,1,1,2,0,2,0,0,0,0,0,2,0,.255,.354,.415,.769,1,.61,0.059,.06,0.00%,0.99,RF
126,1472,131,Aug 25,SFG,,TEX,W5-3,CG,4,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.255,.353,.416,.769,1,.38,0.051,.03,0.00%,0.00,RF
127,1473,132,Aug 26,SFG,,TEX,W3-1,CG,4,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,.254,.354,.414,.769,1,.58,0.022,.06,0.00%,0.19,RF
128,1474,133,Aug 27,SFG,,ARI,W2-0,CG,4,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,.254,.355,.416,.771,1,.51,0.052,.07,0.01%,0.62,RF
129,1475,134,Aug 28,SFG,,ARI,W1-0,CG,4,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,.255,.358,.416,.774,1,1.06,0.032,.24,0.00%,0.47,RF
130,1476,135,Aug 29,SFG,,ARI,L1-3,CG,4,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.255,.357,.415,.772,1,1.19,-0.006,.31,0.00%,0.34,RF
